year,week,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,iso_year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
2010,12,SELANGOR,MPSJ,Usj 6,12.0,42,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPKJ,Taman Sepakat Indah,10.0,41,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Au3/1 Taman Keramat (Zon A),12.0,40,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Gombak,Selayang Baru K2,9.0,39,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Taman Ukay Perdana (Zon 6),9.0,39,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Pandan Indah (Zon C),11.0,37,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPSJ,Ss 15,12.0,37,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Hulu Langat,Apartment Pesona Taman Kajang,8.0,37,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPS,Taman Pelangi Rawang,12.0,36,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Gombak,Bandar Baru Selayang Fasa 2B,5.0,36,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Gombak,Taman Industri Tago Kepong,12.0,34,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Taman Dagang (Zon B),11.0,33,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Hulu Langat,Apartment Seksyen 1 Bandar Baru Bangi,9.0,33,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MBPJ,Gugusan Melur Sek 4 Pju 5,6.0,32,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MBPJ,Taman Indah Jaya Pjs 4,8.0,32,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,Hulu Langat,Pkns Beranang,12.0,31,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPSJ,Taman Puchong Intan,10.0,31,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MBPJ,Ss 9A,16.0,30,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Pandan Jaya (Zon B),9.0,30,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,SELANGOR,MPAJ,Au2 Taman Keramat (Zon A),8.0,30,381,2,2010,72.06666666666669,1.3190476190476192,108.745,7
2010,12,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,26.0,81,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,14.0,75,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Setapak,Taman Setapak Jaya (Jalan Rejang 4-10),21.0,74,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Setapak,"Keramat Wangsa Kelumpuk Kuang,Teratai,Menara Merak Kayangan.",16.0,65,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa ( Pangsapuri Atm),12.0,34,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Setapak,Jalan Semarak (Pulapol),6.0,31,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Pusat Bandar,Bandar Baru Sentul (Menara Orkid),17.0,71,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Selangor,74.0,59,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Pusat Bandar,"Kg, Baru (Jalan Hamzah,Jalan Hj Yahya Syeikh Ahmad)",9.0,30,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Damansara,Apartment Putra Ria,7.0,31,107,0,2010,45.6,2.3857142857142857,,7
2010,12,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,10.0,37,107,0,2010,45.6,2.3857142857142857,,7
2010,12,JOHOR,MPJBT,"Taman Desa Cemerlang Rumah Pangsa,Pelentong.",43.0,97,51,0,2010,0.3750000000000036,1.8107142857142864,98.7,7
2010,12,JOHOR,MPJBT,"Taman Pelangi Indah Flat Jalan Cantik,Tebrau.",18.0,69,51,0,2010,0.3750000000000036,1.8107142857142864,98.7,7
2010,12,JOHOR,MBJB,"Flat Larkin ,Bandaraya",10.0,37,51,0,2010,0.3750000000000036,1.8107142857142864,98.7,7
2010,12,JOHOR,MBJB,Kondo Bukit Saujana Bandaraya Jb,15.0,71,51,0,2010,0.3750000000000036,1.8107142857142864,98.7,7
2010,12,SARAWAK,Miri,Kg Baru Jalan Anting 2,41.0,90,87,1,2010,75.48750000000003,1.56734693877551,103.78,7
2010,12,SARAWAK,Miri,"Pujut Tanjung Batu, Lorong 1C",18.0,103,87,1,2010,75.48750000000003,1.56734693877551,103.78,7
2010,12,SARAWAK,Miri,Piasau Utara Lorong 3B,15.0,114,87,1,2010,75.48750000000003,1.56734693877551,103.78,7
2010,12,SARAWAK,Bintulu,Bandar Baru Bintulu,13.0,109,87,1,2010,75.48750000000003,1.56734693877551,103.78,7
2010,12,SARAWAK,Meradong,No. 5 Jalan Teo Kui Ngo,6.0,33,87,1,2010,75.48750000000003,1.56734693877551,103.78,7
2010,12,PAHANG,Kuantan,Taman Cenderawasih,24.0,54,28,0,2010,10.760000000000002,1.1857142857142855,135.675,7
2010,12,PAHANG,Kuantan,Taman Indera Mahkota 5,9.0,39,28,0,2010,10.760000000000002,1.1857142857142855,135.675,7
2010,13,SELANGOR,MPSJ,Ss 18,71.0,113,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Usj 11,73.0,103,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MBPJ,Mentari Court Pjs 8,29.0,86,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Kg Desa Aman,33.0,84,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,24.0,80,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MBPJ,Flat Desaria Pjs 5,37.0,76,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MBSA,Seksyen 7D (Teres -Jalan 7/63),16.0,68,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,20.0,65,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Taman Sedang Perdana (Sp 5),22.0,61,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Hulu Langat,Taman Cheras Awana,13.0,60,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Hulu Langat,Seksyen 2 Bandar Rinching,25.0,58,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Pjs 11,12.0,57,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPAJ,Taman Dagang (Zon A),12.0,56,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Pusat Bandar Puchong ( Jalan Wawasan )(2),11.0,51,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Taman Bukit Serdang,16.0,49,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Usj 6,12.0,49,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPKJ,Taman Sepakat Indah,12.0,48,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPS,Taman Pelangi Rawang,13.0,43,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Bandar Baru Selayang Fasa 2B,7.0,43,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Taman Industri Tago Kepong,14.0,41,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPAJ,Taman Dagang (Zon B),13.0,40,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Hulu Langat,Pkns Beranang,13.0,38,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MBPJ,Ss 9A,18.0,37,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPAJ,Pandan Jaya (Zon B),9.0,37,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Taman Selayang Utama,5.0,33,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Hulu Langat,Seksyen 3 Taman Pelangi Semenyih,19.0,31,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,Gombak,Apartment Julia;(Bandar Baru Selayang F2B),6.0,30,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,SELANGOR,MPSJ,Taman Serdang Raya 4,8.0,30,425,1,2010,34.333333333333336,1.4190476190476191,59.175,7
2010,13,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,26.0,88,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Cheras,Kg Malaysia Tambahan,5.0,36,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,17.0,82,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,10.0,33,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Setapak,Taman Setapak Jaya (Jalan Rejang 4-10),23.0,81,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Setapak,"Keramat Wangsa Kelumpuk Kuang,Teratai,Menara Merak Kayangan.",16.0,72,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Setapak,Jalan Semarak (Pulapol),6.0,38,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Setapak,Heritage Kondo,16.0,31,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Cempaka Penguin,14.0,32,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Selangor,76.0,66,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Pusat Bandar,"Kg, Baru (Jalan Hamzah,Jalan Hj Yahya Syeikh Ahmad)",9.0,37,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Damansara,Kg Sg Pencala,7.0,31,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,11.0,44,94,0,2010,40.2,2.1142857142857143,,7
2010,13,WPKL/PUTRAJAYA,Klang Lama,Bukit Jalil (Jalil Damai Apartment),9.0,30,94,0,2010,40.2,2.1142857142857143,,7
2010,13,JOHOR,MPJBT,"Taman Desa Cemerlang Rumah Pangsa,Pelentong.",45.0,105,66,1,2010,55.15000000000001,1.460714285714286,83.27000000000002,7
2010,13,JOHOR,MPJBT,"Taman Pelangi Indah Flat Jalan Cantik,Tebrau.",18.0,93,66,1,2010,55.15000000000001,1.460714285714286,83.27000000000002,7
2010,13,JOHOR,MBJB,"Taman Kenanga,Tebrau",9.0,52,66,1,2010,55.15000000000001,1.460714285714286,83.27000000000002,7
2010,13,SARAWAK,Miri,"Pujut Tanjung Batu, Lorong 1C",18.0,110,55,0,2010,34.52500000000001,1.5877551020408165,105.74,7
2010,13,SARAWAK,Miri,Piasau Utara Lorong 3B,15.0,121,55,0,2010,34.52500000000001,1.5877551020408165,105.74,7
2010,13,PAHANG,Kuantan,Taman Cenderawasih,24.0,61,19,0,2010,24.74,1.3028571428571432,123.585,7
2010,13,PAHANG,Kuantan,Taman Pasdec Makmur,14.0,31,19,0,2010,24.74,1.3028571428571432,123.585,7
2010,14,SELANGOR,MBPJ,Mentari Court Pjs 8,30.0,93,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Kg Desa Aman,33.0,91,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,26.0,87,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MBPJ,Flat Desaria Pjs 5,38.0,83,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MBSA,Seksyen 7D (Teres -Jalan 7/63),16.0,75,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,22.0,72,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Taman Cheras Awana,14.0,67,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Seksyen 2 Bandar Rinching,26.0,65,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPAJ,Taman Dagang (Zon A),12.0,63,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPSJ,Taman Bukit Serdang,16.0,56,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPKJ,Taman Sepakat Indah,17.0,55,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPS,Taman Pelangi Rawang,13.0,50,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Bandar Baru Selayang Fasa 2B,7.0,50,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Taman Industri Tago Kepong,15.0,48,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPAJ,Taman Dagang (Zon B),15.0,47,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Pkns Beranang,13.0,45,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MBPJ,Ss 9A,19.0,44,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Taman Selayang Utama,5.0,40,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Seksyen 3 Taman Pelangi Semenyih,24.0,38,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Gombak,Apartment Julia;(Bandar Baru Selayang F2B),6.0,37,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,Hulu Langat,Fasa 2 Seksyen 4 Bandar Baru Bangi,10.0,36,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPAJ,Pandan Mewah (Zon A),12.0,34,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MPAJ,Taman Permata (Zon A),8.0,32,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MBSA,Seksyen 13 (Pangsapuri Perdana),16.0,30,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,SELANGOR,MBPJ,Apt Saujana Pju 10,5.0,30,460,0,2010,60.43333333333334,1.2904761904761906,67.06,7
2010,14,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,29.0,95,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,18.0,89,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,12.0,40,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Setapak,Taman Setapak Jaya (Jalan Rejang 4-10),23.0,88,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Setapak,"Keramat Wangsa Kelumpuk Kuang,Teratai,Menara Merak Kayangan.",23.0,79,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Cempaka Penguin,15.0,39,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Selangor,77.0,73,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Pusat Bandar,"Kg Baru (Jalan Hamzah,Jalan Hj Yahya Syeikh Ahmad)",10.0,44,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Sarawak,11.0,33,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,14.0,51,106,0,2010,9.7,1.7571428571428571,,7
2010,14,WPKL/PUTRAJAYA,Klang Lama,Bukit Jalil (Jalil Damai Apartment),11.0,37,106,0,2010,9.7,1.7571428571428571,,7
2010,14,JOHOR,MPJBT,"Taman Desa Cemerlang Rumah Pangsa,Pelentong.",47.0,112,55,0,2010,1.4500000000000008,1.575,122.28,7
2010,14,JOHOR,MBJB,"Taman Kenanga,Tebrau",9.0,59,55,0,2010,1.4500000000000008,1.575,122.28,7
2010,14,JOHOR,MBJB,Kawasan Perindustrian Tampoi Tebrau,32.0,34,55,0,2010,1.4500000000000008,1.575,122.28,7
2010,14,JOHOR,MPJBT,Bandar Sri Alam Jalan Tasek 6A Pelentong,5.0,33,55,0,2010,1.4500000000000008,1.575,122.28,7
2010,14,PAHANG,Kuantan,Taman Indera Mahkota 6,7.0,35,24,0,2010,29.8,1.0285714285714287,131.985,7
2010,15,SELANGOR,MBPJ,Mentari Court Pjs 8,34.0,100,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,28.0,94,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MBPJ,Flat Desaria Pjs 5,38.0,90,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,23.0,79,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Taman Cheras Awana,15.0,74,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Seksyen 2 Bandar Rinching,26.0,72,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MPKJ,Taman Sepakat Indah,29.0,62,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MPAJ,Taman Dagang (Zon B),16.0,54,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MBPJ,Ss 9A,23.0,51,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Seksyen 3 Taman Pelangi Semenyih,34.0,45,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Fasa 2 Seksyen 4 Bandar Baru Bangi,12.0,43,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MPAJ,Pandan Mewah (Zon A),14.0,41,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MBSA,Seksyen 13 (Pangsapuri Perdana),19.0,37,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Langat,Fasa 4 Taman Taming Jaya,6.0,36,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MPAJ,Taman Kosas (Zon C),12.0,34,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MPSJ,Taman Pinggiran Usj 2,6.0,33,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Gombak,Taman Desa Jaya,13.0,32,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MBPJ,Apartment Permai Pju 10,11.0,32,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Gombak,Kg Matang Pagar,6.0,31,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,Hulu Selangor,"Kuarters Rumah Kedai, Jalan Seri Pagi, Sg Choh",5.0,30,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,SELANGOR,MBSA,Apartment Alora Seksyen 25,6.0,30,459,2,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
2010,15,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,29.0,103,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,23.0,97,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,13.0,48,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Cheras,Flat Sri Johor A (Blok 1-35),4.0,31,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Setapak,"Keramat Wangsa Kelumpuk Kuang,Teratai,Menara Merak Kayangan.",23.0,87,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Cempaka Penguin,16.0,47,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Selangor,77.0,81,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Pusat Bandar,"Kg Baru (Jalan Hamzah,Jalan Hj Yahya Syeikh Ahmad)",10.0,52,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Sarawak,11.0,41,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,15.0,59,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Klang Lama,Bukit Jalil (Jalil Damai Apartment),12.0,44,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,WPKL/PUTRAJAYA,Kepong,Pangsapuri Sri Batu,7.0,33,109,2,2010,-3.8999999999999977,1.942857142857143,,7
2010,15,JOHOR,MPJBT,"Taman Desa Cemerlang Rumah Pangsa,Pelentong.",47.0,119,79,0,2010,41.475,1.6392857142857145,122.79000000000002,7
2010,15,JOHOR,MPPG,"Flat Sedc, Pelentong",13.0,31,79,0,2010,41.475,1.6392857142857145,122.79000000000002,7
2010,15,JOHOR,MBJB,"Flat Larkin ,Bandaraya",11.0,61,79,0,2010,41.475,1.6392857142857145,122.79000000000002,7
2010,15,PAHANG,Kuantan,Taman Indera Mahkota 6,10.0,38,17,0,2010,35.14,1.1742857142857142,140.015,7
2010,15,PAHANG,Kuantan,Kuarters Pga Bukit Galing,5.0,31,17,0,2010,35.14,1.1742857142857142,140.015,7
2010,16,SELANGOR,MBPJ,Mentari Court Pjs 8,36.0,107,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Gombak,Taman Sri Gombak Fasa 9,29.0,101,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Apartment 16C Seksyen 16 Bandar Baru Bangi,23.0,86,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Taman Cheras Awana,15.0,81,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPKJ,Taman Sepakat Indah,42.0,69,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPAJ,Taman Dagang (Zon B),18.0,61,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MBPJ,Ss 9A,27.0,58,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Seksyen 3 Taman Pelangi Semenyih,45.0,52,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Fasa 2 Seksyen 4 Bandar Baru Bangi,13.0,50,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPAJ,Pandan Mewah (Zon A),18.0,48,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MBSA,Seksyen 13 (Pangsapuri Perdana),23.0,44,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Fasa 4 Taman Taming Jaya,6.0,43,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPAJ,Taman Kosas (Zon C),12.0,41,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPSJ,Taman Pinggiran Usj 2,8.0,40,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Gombak,Taman Desa Jaya,17.0,39,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Gombak,Kg Matang Pagar,7.0,38,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,Hulu Langat,Pangsapuri Baiduri Bandar Tasik Kesuma,13.0,35,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPSJ,Taman Serdang Jaya 2,11.0,31,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPK,Taman Palm Grove Jalan Resak,7.0,31,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MPKJ,Taman Berjaya Baru,16.0,30,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,SELANGOR,MBSA,Seksyen 6( Jalan 6/5- Jalan 6/5C),8.0,30,441,0,2010,61.40000000000001,1.3285714285714283,125.67,7
2010,16,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,23.0,103,138,0,2010,39.6,1.7142857142857142,,7
2010,16,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,14.0,54,138,0,2010,39.6,1.7142857142857142,,7
