year,month_monday,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_month,weeks_in_month
2010,4,SELANGOR,MPAJ,Taman Permata (Zon A),8.0,32.0,460.0,0.0,60.43333333333334,1.2904761904761906,67.06,7,1
2010,4,SELANGOR,MPAJ,Taman Teratai (Zon C) Ep 2,11.0,36.0,329.0,0.0,46.10000000000001,1.2238095238095237,138.185,7,1
2010,4,SELANGOR,MPK,Taman Palm Grove Jalan Resak,7.0,31.0,441.0,0.0,61.40000000000001,1.3285714285714283,125.67,7,1
2010,4,SELANGOR,MPKJ,Taman Berjaya Baru,32.0,33.5,770.0,0.0,107.50000000000003,1.276190476190476,263.855,14,2
2010,4,SELANGOR,MPKJ,Taman Kajang Jaya,7.0,32.0,329.0,0.0,46.10000000000001,1.2238095238095237,138.185,7,1
2010,4,SELANGOR,MPKJ,Taman Sepakat Indah,138.0,65.5,1689.0,2.0,240.16666666666669,1.2916666666666665,438.735,28,4
2010,4,SELANGOR,MPS,Taman Pelangi Rawang,13.0,50.0,460.0,0.0,60.43333333333334,1.2904761904761906,67.06,7,1
2010,4,SELANGOR,MPSJ,Taman Bukit Serdang,16.0,56.0,460.0,0.0,60.43333333333334,1.2904761904761906,67.06,7,1
2010,4,SELANGOR,MPSJ,Taman Pinggiran Usj 2,22.0,40.0,1229.0,2.0,179.73333333333335,1.292063492063492,371.675,21,3
2010,4,SELANGOR,MPSJ,Taman Serdang Jaya 2,23.0,34.5,770.0,0.0,107.50000000000003,1.276190476190476,263.855,14,2
2010,4,WPKL/PUTRAJAYA,Cheras,Desa Tasik (Polis),10.0,30.0,119.0,0.0,145.6,1.3714285714285714,0.0,7,1
2010,4,WPKL/PUTRAJAYA,Cheras,Flat Sri Johor A (Blok 1-35),4.0,31.0,109.0,2.0,-3.8999999999999977,1.942857142857143,0.0,7,1
2010,4,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,88.0,99.75,472.0,2.0,191.0,1.6964285714285716,0.0,28,4
2010,4,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,58.0,99.0,215.0,2.0,5.800000000000002,1.85,0.0,14,2
2010,4,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,54.0,50.75,472.0,2.0,191.0,1.6964285714285716,0.0,28,4
2010,4,WPKL/PUTRAJAYA,Kepong,Pangsapuri Sri Batu,14.0,36.0,247.0,2.0,35.7,1.8285714285714287,0.0,14,2
2010,4,WPKL/PUTRAJAYA,Klang Lama,Bukit Jalil (Jalil Damai Apartment),48.0,47.5,472.0,2.0,191.0,1.6964285714285716,0.0,28,4
2010,4,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,66.0,61.75,472.0,2.0,191.0,1.6964285714285716,0.0,28,4
2010,4,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Sarawak,22.0,37.0,215.0,2.0,5.800000000000002,1.85,0.0,14,2
2010,4,WPKL/PUTRAJAYA,Pusat Bandar,Flat Sri Selangor,154.0,77.0,215.0,2.0,5.800000000000002,1.85,0.0,14,2
2010,4,WPKL/PUTRAJAYA,Pusat Bandar,"Kg Baru (Jalan Hamzah,Jalan Hj Yahya Syeikh Ahmad)",20.0,48.0,215.0,2.0,5.800000000000002,1.85,0.0,14,2
2010,4,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Cempaka Penguin,68.0,49.75,472.0,2.0,191.0,1.6964285714285716,0.0,28,4
2010,4,WPKL/PUTRAJAYA,Setapak,"Keramat Wangsa Kelumpuk Kuang,Teratai,Menara Merak Kayangan.",69.0,86.33333333333333,353.0,2.0,45.400000000000006,1.8047619047619048,0.0,21,3
2010,4,WPKL/PUTRAJAYA,Setapak,Ppr Desa Rejang,9.0,30.0,119.0,0.0,145.6,1.3714285714285714,0.0,7,1
2010,4,WPKL/PUTRAJAYA,Setapak,Taman Setapak Jaya (Jalan Rejang 4-10),23.0,88.0,106.0,0.0,9.7,1.7571428571428571,0.0,7,1
2010,5,JOHOR,Kluang (PBT),Taman Kluang Barat,20.0,34.5,114.0,1.0,89.475,1.392857142857143,166.51,14,2
2010,5,JOHOR,MBJB,Taman Gembira,17.0,37.5,186.0,2.0,22.725000000000012,1.3982142857142859,166.3,14,2
2010,5,JOHOR,MPJBT,Taman Sri Skudai Jalan Emas,22.0,36.5,114.0,1.0,89.475,1.392857142857143,166.51,14,2
2010,5,JOHOR,MPPG,"Taman Mawar, Pelentong",63.0,48.0,388.0,3.0,115.92500000000001,1.4028571428571428,460.15000000000003,35,5
2010,5,JOHOR,MPPG,Taman Scientex Jalan Helang,5.0,30.0,96.0,2.0,-0.14999999999999858,1.2607142857142857,86.77000000000002,7,1
2010,5,JOHOR,MPPG,"Taman Tg Puteri Resort Jalan Lampam,Pelentong",9.0,40.0,88.0,0.0,3.725000000000004,1.432142857142857,127.34,7,1
2010,5,PAHANG,Kuantan,Pakr Kg Padang,22.0,35.5,31.0,0.0,112.72,0.9928571428571428,229.39,14,2
2010,5,PAHANG,Rompin,Bandar Melati,16.0,34.5,32.0,0.0,79.97999999999999,0.9728571428571428,239.555,14,2
2010,5,SABAH,Sandakan,Taman Fajar,10.0,32.0,39.0,0.0,18.66,1.7485714285714289,0.0,7,1
2010,5,SELANGOR,Gombak,Kg Changkat,44.0,39.0,968.0,0.0,167.9,1.2968253968253969,367.63500000000005,21,3
2010,5,SELANGOR,Gombak,Kg Nakhoda Kiri,5.0,30.0,370.0,0.0,71.73333333333333,1.2523809523809526,114.985,7,1
2010,5,SELANGOR,Gombak,Taman Desa Jaya,42.0,56.5,638.0,2.0,131.2,1.2095238095238097,246.055,14,2
2010,5,SELANGOR,Hulu Langat,Fasa 2 Seksyen 3 Tambahan,14.0,35.5,707.0,2.0,136.3,1.2595238095238097,243.27999999999997,14,2
2010,5,SELANGOR,Hulu Langat,Fasa 4 Taman Taming Jaya,7.0,54.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,Hulu Langat,Hostel Kolej Politek Mara Bangi,38.0,40.0,994.0,2.0,191.5,1.2968253968253969,371.935,21,3
2010,5,SELANGOR,Hulu Langat,Pangsapuri Baiduri Bandar Tasik Kesuma,58.0,56.0,1008.0,2.0,202.93333333333334,1.223809523809524,361.04,21,3
2010,5,SELANGOR,Hulu Langat,Seksyen 1 Bandar Tasik Kesuma (3),8.0,32.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,Hulu Langat,Seksyen 3 Bandar Teknologi (3),8.0,33.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,Hulu Langat,Seksyen 3 Taman Pelangi Semenyih,96.0,69.5,638.0,2.0,131.2,1.2095238095238097,246.055,14,2
2010,5,SELANGOR,Hulu Langat,Taman Asa Jaya,5.0,31.0,370.0,0.0,71.73333333333333,1.2523809523809526,114.985,7,1
2010,5,SELANGOR,Hulu Langat,Taman Delima Kajang (2),19.0,41.0,994.0,2.0,191.5,1.2968253968253969,371.935,21,3
2010,5,SELANGOR,Hulu Langat,Taman Jasmin (2),47.0,44.5,1305.0,2.0,232.4666666666667,1.2892857142857144,495.93,28,4
2010,5,SELANGOR,Hulu Selangor,"Apartment Kenangan Tbr, Bukit Beruntung",5.0,34.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,K.Langat,Bandar Saujana Putra,5.0,38.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MBPJ,Apartment Harmoni Pju 10,8.0,30.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,MBPJ,Apartment Impian Pju 10,29.0,43.5,1295.0,2.0,258.1333333333333,1.260714285714286,489.69500000000005,28,4
2010,5,SELANGOR,MBPJ,Flat Desa Mentari Pjs 6,5.0,34.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,MBPJ,Mentari Court Pjs 8,37.0,121.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MBPJ,Ss 22,19.0,38.0,1008.0,2.0,202.93333333333334,1.223809523809524,361.04,21,3
2010,5,SELANGOR,MBPJ,Ss 9A,70.0,75.5,638.0,2.0,131.2,1.2095238095238097,246.055,14,2
2010,5,SELANGOR,MBSA,Seksyen 13 (Pangsapuri Perdana),25.0,58.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MBSA,Seksyen 2,5.0,33.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MPAJ,Au5 Taman Keramat (Zon A),36.0,36.5,598.0,0.0,96.16666666666667,1.3190476190476192,252.65000000000003,14,2
2010,5,SELANGOR,MPAJ,Pandan Mewah (Zon A),136.0,76.0,1606.0,2.0,299.1,1.261904761904762,613.69,35,5
2010,5,SELANGOR,MPAJ,Taman Melawati (Zon 5),70.0,44.0,1606.0,2.0,299.1,1.261904761904762,613.69,35,5
2010,5,SELANGOR,MPAJ,Taman Permata (Zon A),20.0,35.5,707.0,2.0,136.3,1.2595238095238097,243.27999999999997,14,2
2010,5,SELANGOR,MPAJ,Taman Permata(Zon C),11.0,43.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,MPAJ,Taman. Permata(Zon C),10.0,36.0,287.0,0.0,55.19999999999999,1.3714285714285717,128.65500000000003,7,1
2010,5,SELANGOR,MPK,Kawasan Perindustrian Sg Rasa Jalan Bt 3 Lama,13.0,31.0,287.0,0.0,55.19999999999999,1.3714285714285717,128.65500000000003,7,1
2010,5,SELANGOR,MPKJ,Taman Kajang Mewah,70.0,44.5,1305.0,2.0,232.4666666666667,1.2892857142857144,495.93,28,4
2010,5,SELANGOR,MPKJ,Taman Koperasi Lln,40.0,44.0,1606.0,2.0,299.1,1.261904761904762,613.69,35,5
2010,5,SELANGOR,MPKJ,Taman Putra,35.0,39.0,968.0,0.0,167.9,1.2968253968253969,367.63500000000005,21,3
2010,5,SELANGOR,MPKJ,Taman Sepakat Indah,325.0,97.0,1606.0,2.0,299.1,1.261904761904762,613.69,35,5
2010,5,SELANGOR,MPS,Rawang Integrated,9.0,33.0,311.0,0.0,40.96666666666668,1.2666666666666668,123.995,7,1
2010,5,SELANGOR,MPSJ,Pst Bandar Puchong (Wawasan 2),7.0,39.0,337.0,2.0,64.56666666666666,1.2666666666666668,128.295,7,1
2010,5,SELANGOR,MPSJ,Pusat Bandar Puchong (Jalan Wawasan 1),22.0,35.5,638.0,2.0,131.2,1.2095238095238097,246.055,14,2
2010,5,SELANGOR,MPSJ,Pusat Bandar Puchong (Wawasan 2),7.0,32.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MPSJ,Taman Serdang Jaya 2,12.0,45.0,301.0,0.0,66.63333333333334,1.1523809523809525,117.76,7,1
2010,5,SELANGOR,MPSJ,Taman Sri Serdang,8.0,33.0,370.0,0.0,71.73333333333333,1.2523809523809526,114.985,7,1
2010,5,SELANGOR,MPSJ,Usj 11,6.0,31.0,370.0,0.0,71.73333333333333,1.2523809523809526,114.985,7,1
2010,5,WPKL/PUTRAJAYA,Cheras,Bandar Tun Razak (Apartment Lumayan),19.0,36.5,164.0,0.0,-94.79999999999997,1.3714285714285714,0.0,14,2
2010,5,WPKL/PUTRAJAYA,Cheras,Desa Petaling;(Pangsa Ria Apartment),7.0,36.0,71.0,0.0,58.2,1.557142857142857,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Cheras,Desa Tasik (Awam),5.0,34.0,91.0,0.0,64.80000000000001,1.4285714285714286,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Cheras,Desa Tasik (Polis),85.0,51.0,418.0,0.0,45.20000000000003,1.4514285714285715,0.0,35,5
2010,5,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,24.0,117.0,92.0,0.0,17.000000000000004,1.5285714285714285,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Cheras,Ppr Raya Permai,5.0,33.0,81.0,0.0,-77.89999999999998,1.3142857142857145,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Cheras,Taman Maluri Jalan Jejaka,32.0,71.5,183.0,0.0,81.80000000000001,1.4785714285714286,0.0,14,2
2010,5,WPKL/PUTRAJAYA,Damansara,Apartment Abdullah Hukum,13.0,33.5,183.0,0.0,81.80000000000001,1.4785714285714286,0.0,14,2
2010,5,WPKL/PUTRAJAYA,Damansara,Apartment Putra Ria,33.0,38.0,254.0,0.0,140.0,1.5047619047619047,0.0,21,3
2010,5,WPKL/PUTRAJAYA,Kepong,"Ampat Tin (R,K,A,T)",20.0,38.0,254.0,0.0,140.0,1.5047619047619047,0.0,21,3
2010,5,WPKL/PUTRAJAYA,Kepong,Jinjang Utara R/P Jg Kawasan D Jalan 1/16C-12/16C,7.0,36.0,83.0,0.0,-16.899999999999995,1.4285714285714286,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Kepong,Quarters Kerajaan Jalan Duta,57.0,45.5,326.0,0.0,28.200000000000042,1.4321428571428574,0.0,28,4
2010,5,WPKL/PUTRAJAYA,Kepong,Taman Sri Segambut,5.0,32.0,71.0,0.0,58.2,1.557142857142857,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Klang Lama,Bukit Jalil (Jalil Damai Apartment),13.0,65.0,92.0,0.0,17.000000000000004,1.5285714285714285,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Klang Lama,Pantai Dalam ( Ppr Pantai Ria),5.0,32.0,92.0,0.0,17.000000000000004,1.5285714285714285,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,99.0,89.5,335.0,0.0,62.10000000000002,1.4571428571428573,0.0,28,4
2010,5,WPKL/PUTRAJAYA,Setapak,Heritage Kondo,6.0,36.0,91.0,0.0,64.80000000000001,1.4285714285714286,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Cempaka Penguin,19.0,67.0,92.0,0.0,17.000000000000004,1.5285714285714285,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Setapak,Ppr Desa Rejang,9.0,37.0,92.0,0.0,17.000000000000004,1.5285714285714285,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Setapak,"Taman Setapak (Jalan Bakubang,Tioman)",8.0,46.0,81.0,0.0,-77.89999999999998,1.3142857142857145,0.0,7,1
2010,5,WPKL/PUTRAJAYA,Setapak,"Taman Setapak;(Jalan Bakubang,Tioman)",22.0,41.333333333333336,245.0,0.0,106.10000000000002,1.4714285714285715,0.0,21,3
2010,6,JOHOR,MBJB,Kondominium Wadihana,12.0,36.5,223.0,0.0,63.15,1.5089285714285716,156.03,14,2
2010,6,JOHOR,MBJB,Taman Century,92.0,36.5,223.0,0.0,63.15,1.5089285714285716,156.03,14,2
2010,6,JOHOR,MBJB,Taman Gembira,59.0,58.25,427.0,1.0,28.975000000000012,1.4383928571428573,301.81,28,4
2010,6,JOHOR,MPJBT,Rumah Rakyat Lima Kedai,15.0,33.0,144.0,0.0,-3.7249999999999983,1.360714285714286,73.08,7,1
2010,6,JOHOR,MPJBT,Taman Johor Jaya Jalan Bakawali,9.0,33.0,144.0,0.0,-3.7249999999999983,1.360714285714286,73.08,7,1
2010,6,JOHOR,MPPG,Perjiranan 9 Pasir Gudang,19.0,42.333333333333336,336.0,1.0,46.275,1.4880952380952381,233.54000000000002,21,3
2010,6,JOHOR,MPPG,"Rumah Pangsa Jalan Tembusu,Pasir Gudang",12.0,35.0,113.0,1.0,-16.874999999999996,1.4464285714285716,77.51,7,1
2010,6,JOHOR,MPPG,"Rumah Pangsa;Jalan Tembusu,Pasir Gudang",12.0,43.0,79.0,0.0,66.875,1.6571428571428573,82.95,7,1
2010,6,JOHOR,MPPG,"Taman Mawar, Pelentong",40.0,79.5,235.0,0.0,-21.02499999999999,1.3250000000000002,141.35000000000002,14,2
2010,6,JOHOR,PBT,Chamek N/V,10.0,34.0,79.0,0.0,66.875,1.6571428571428573,82.95,7,1
2010,6,JOHOR,PBT,Chamek Nn,10.0,41.0,144.0,0.0,-3.7249999999999983,1.360714285714286,73.08,7,1
2010,6,KELANTAN,Kota Bharu,"Kg. Batu 6, Sabak",38.0,41.0,136.0,1.0,142.5,1.3833333333333335,0.0,21,3
2010,6,KELANTAN,Pasir Mas,Kg Baroh Pial Kangkong,12.0,34.0,67.0,0.0,35.15000000000001,1.5714285714285714,0.0,7,1
2010,6,PAHANG,Kuantan,Taman Siok Thong,42.0,39.5,93.0,0.0,63.28000000000001,1.3014285714285716,244.7,14,2
2010,6,PERAK,Kinta,Kg Sg Tapah Tambahan,7.0,34.0,63.0,0.0,-44.33333333333333,1.3857142857142857,113.1,7,1
2010,6,SARAWAK,Daro,Kpg Masjid Lama Belawai,4.0,31.0,60.0,2.0,36.1125,1.5142857142857145,112.85,7,1
2010,6,SARAWAK,Sibu,Jalan Tiong Hua,14.0,31.0,70.0,1.0,123.6875,1.56734693877551,112.39,7,1
2010,6,SELANGOR,Gombak,Apartment Aman 1 Desa Aman Puri,18.0,37.0,1038.0,2.0,37.266666666666666,1.4793650793650794,332.425,21,3
2010,6,SELANGOR,Gombak,Kg Changkat,87.0,63.5,1324.0,5.0,90.83333333333334,1.4369047619047621,449.645,28,4
2010,6,SELANGOR,Hulu Langat,Apartment Taman Kajang Utama (2),5.0,31.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,Hulu Langat,Fasa 4 Taman Bukit Mewah,7.0,33.0,325.0,0.0,-42.266666666666666,1.4190476190476191,114.665,7,1
2010,6,SELANGOR,Hulu Langat,Flat Sri Tanjung Seksyen 7 Bandar Baru Bangi,22.0,42.0,1038.0,2.0,37.266666666666666,1.4793650793650794,332.425,21,3
2010,6,SELANGOR,Hulu Langat,Kem Pga (2),13.0,41.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,Hulu Langat,Kem Pga 2,11.0,34.0,332.0,0.0,18.133333333333333,1.6142857142857143,107.935,7,1
2010,6,SELANGOR,Hulu Langat,Pangsapuri Baiduri Bandar Tasik Kesuma,17.0,30.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,Hulu Langat,Seksyen 1 Bandar Tasik Kesuma (3),18.0,42.5,611.0,3.0,11.300000000000004,1.3642857142857143,231.885,14,2
2010,6,SELANGOR,Hulu Langat,Taman Desa Jenaris,26.0,39.0,1038.0,2.0,37.266666666666666,1.4793650793650794,332.425,21,3
2010,6,SELANGOR,Hulu Langat,Taman Jasmin (2),14.0,62.0,286.0,3.0,53.56666666666667,1.3095238095238095,117.22,7,1
2010,6,SELANGOR,Klang,Lot 6120 Batu 5 3/4 Jalan Hj Abdul Manan Off Jalan Meru,5.0,33.0,325.0,0.0,-42.266666666666666,1.4190476190476191,114.665,7,1
2010,6,SELANGOR,MBPJ,Armanee Kondo Pju 10,14.0,33.5,713.0,2.0,79.53333333333333,1.5095238095238095,217.76,14,2
2010,6,SELANGOR,MPAJ,Au5 Taman Keramat (Zon A),80.0,54.0,943.0,3.0,29.433333333333337,1.4476190476190478,339.82,21,3
2010,6,SELANGOR,MPAJ,Aus Taman Keramat (Zon A),33.0,68.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,MPAJ,Kg Melayu Ampang ( Zon C),34.0,40.0,1038.0,2.0,37.266666666666666,1.4793650793650794,332.425,21,3
2010,6,SELANGOR,MPAJ,Kg Melayu Ampang (Zon A),24.0,36.5,611.0,3.0,11.300000000000004,1.3642857142857143,231.885,14,2
2010,6,SELANGOR,MPAJ,Pandan Indah (Zon C),9.0,30.0,332.0,0.0,18.133333333333333,1.6142857142857143,107.935,7,1
2010,6,SELANGOR,MPAJ,Pandan Jaya (Zon B),87.0,41.5,1324.0,5.0,90.83333333333334,1.4369047619047621,449.645,28,4
2010,6,SELANGOR,MPAJ,Pandan Mewah (Zon A),29.0,97.0,286.0,3.0,53.56666666666667,1.3095238095238095,117.22,7,1
2010,6,SELANGOR,MPAJ,Pandan Perdana (Zon B),30.0,33.5,713.0,2.0,79.53333333333333,1.5095238095238095,217.76,14,2
2010,6,SELANGOR,MPAJ,Taman Permata(Zon C),11.0,50.0,286.0,3.0,53.56666666666667,1.3095238095238095,117.22,7,1
2010,6,SELANGOR,MPKJ,Kg Baru Sg Chua,6.0,33.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,MPKJ,Taman Kajang Mewah,93.0,69.0,943.0,3.0,29.433333333333337,1.4476190476190478,339.82,21,3
2010,6,SELANGOR,MPKJ,Taman Putra,28.0,56.5,611.0,3.0,11.300000000000004,1.3642857142857143,231.885,14,2
2010,6,SELANGOR,MPKJ,Taman Sepakat Indah,238.0,125.0,943.0,3.0,29.433333333333337,1.4476190476190478,339.82,21,3
2010,6,SELANGOR,MPKJ,Taman Sepakat Lndah,85.0,139.0,381.0,2.0,61.4,1.4047619047619049,109.825,7,1
2010,6,SELANGOR,MPS,Rawang Integrated,32.0,47.0,943.0,3.0,29.433333333333337,1.4476190476190478,339.82,21,3
2010,6,SELANGOR,MPS,Taman Rawang Perdana Apartmentlily,38.0,43.0,943.0,3.0,29.433333333333337,1.4476190476190478,339.82,21,3
2010,6,SELANGOR,MPSJ,Sri Kembangan (Sk 13),5.0,32.0,286.0,3.0,53.56666666666667,1.3095238095238095,117.22,7,1
2010,6,SELANGOR,MPSJ,Usj 8 (Court 6),6.0,30.0,286.0,3.0,53.56666666666667,1.3095238095238095,117.22,7,1
2010,6,WPKL/PUTRAJAYA,Cheras,Bandar Tun Razak (Apartment Lumayan),22.0,50.5,142.0,0.0,319.0999999999999,1.807142857142857,0.0,14,2
2010,6,WPKL/PUTRAJAYA,Cheras,Desa Tasik Awam,18.0,33.0,73.0,0.0,14.100000000000005,1.614285714285714,0.0,7,1
2010,6,WPKL/PUTRAJAYA,Kepong,Quarters Kerajaan Jalan Duta,90.0,73.5,289.0,0.0,407.79999999999995,1.7464285714285712,0.0,28,4
2010,6,WPKL/PUTRAJAYA,Setapak,Keramat Wangsa Kelumpuk Kenanga Sunding Malam,12.0,33.5,150.0,0.0,96.0,1.8285714285714285,0.0,14,2
2010,6,WPKL/PUTRAJAYA,Setapak,Setapak Ria Kondo Jalan Genting Klang,5.0,30.0,76.0,0.0,21.4,1.9,0.0,7,1
2010,6,WPKL/PUTRAJAYA,Setapak,"Taman Setapak Lndah (Jalan 8C/6-13C/6, Jalansd/6-1 Od)",5.0,31.0,73.0,0.0,14.100000000000005,1.614285714285714,0.0,7,1
2010,6,WPKL/PUTRAJAYA,Setapak,"Taman Setapak;(Jalan Bakubang,Tioman)",10.0,60.0,66.0,0.0,297.69999999999993,1.7142857142857142,0.0,7,1
2010,7,JOHOR,MBJB,Kg Melayu Majidee,13.0,34.5,206.0,0.0,20.550000000000004,1.4696428571428575,108.96000000000001,14,2
2010,7,JOHOR,MBJB,Taman Century,256.0,56.75,466.0,0.0,49.275000000000006,1.4133928571428573,271.19,28,4
2010,7,JOHOR,MBJB,Taman Gembira,41.0,78.5,260.0,0.0,28.725000000000005,1.3571428571428572,162.22999999999996,14,2
2010,7,JOHOR,MBJB,Taman Melodies,6.0,32.0,101.0,0.0,25.125000000000004,1.5142857142857142,45.74,7,1
2010,7,JOHOR,MBJB,Taman Sinaran Kempas,6.0,31.0,131.0,0.0,41.5,1.3928571428571428,82.83,7,1
2010,7,JOHOR,MBJB,Taman Sri Tebrau,18.0,39.0,337.0,0.0,62.05000000000001,1.444047619047619,191.79000000000002,21,3
2010,7,JOHOR,MBJBT,Taman Johar Jaya Jalan Teratai,6.0,36.0,101.0,0.0,25.125000000000004,1.5142857142857142,45.74,7,1
2010,7,JOHOR,MPJBT,Rumah Rakyat Lima Kedai,49.0,46.333333333333336,365.0,0.0,24.150000000000006,1.379761904761905,225.45,21,3
2010,7,JOHOR,MPJBT,Taman Johor Jaya Jalan Bakawali,19.0,43.0,260.0,0.0,28.725000000000005,1.3571428571428572,162.22999999999996,14,2
2010,7,JOHOR,MPPG,Perjiranan 9 Pasir Gudang,38.0,63.0,365.0,0.0,24.150000000000006,1.379761904761905,225.45,21,3
2010,7,JOHOR,MPPG,Rumah Pangsa Jalan Tembusu,46.0,71.0,337.0,0.0,62.05000000000001,1.444047619047619,191.79000000000002,21,3
2010,7,JOHOR,MPPG,"Taman Mawar, Pelentong",52.0,100.0,260.0,0.0,28.725000000000005,1.3571428571428572,162.22999999999996,14,2
2010,7,KELANTAN,Pasir Mas,Kg Baroh Pial,15.0,48.0,89.0,0.0,64.2,1.3,0.0,7,1
2010,7,KELANTAN,Pasir Mas,Kg Baroh Pial Kangkong,15.0,41.0,81.0,0.0,-28.399999999999995,1.3857142857142857,0.0,7,1
2010,7,KELANTAN,Pasir Mas,Kg Gual Pasir,12.0,32.0,89.0,0.0,64.2,1.3,0.0,7,1
2010,7,KELANTAN,Pasir Mas,Kg Jejawi,11.0,33.0,131.0,2.0,-14.749999999999995,1.25,0.0,7,1
2010,7,MELAKA,Jasin,Taman Maju,11.0,36.0,18.0,1.0,-23.5,1.3285714285714287,0.0,7,1
2010,7,PAHANG,Kuantan,Taman Sentosaair Putih,8.0,30.0,35.0,0.0,47.88,0.9857142857142858,101.82,7,1
2010,7,PERAK,Kinta,Kg Manjoi,42.0,41.666666666666664,196.0,1.0,2.233333333333345,1.034920634920635,379.31,21,3
2010,7,PERAK,Kinta,Kg Sg Tapah Tambahan,25.0,47.666666666666664,187.0,1.0,31.93333333333334,1.1476190476190478,394.72999999999996,21,3
2010,7,PERAK,MB lpoh,Taman Silibin,5.0,32.0,65.0,0.0,-6.93333333333333,0.961904761904762,115.7,7,1
2010,7,PULAU PINANG,Timur Laut,"Kuarters Polis, Lone Pine",27.0,34.0,38.0,0.0,-1.666666666666668,1.792857142857143,128.29,7,1
2010,7,SARAWAK,Bintulu,"Kg Sebuan Kecil,Jepak",36.0,40.0,410.0,1.0,254.2,1.6047619047619046,319.47,21,3
2010,7,SARAWAK,Sibu,Jalan Foochow,10.0,34.0,127.0,0.0,51.8625,1.6653061224489794,111.41,7,1
2010,7,SARAWAK,Sibu,Jalan Hardin,34.0,41.5,566.0,1.0,311.3875,1.6005102040816326,429.38,28,4
2010,7,SARAWAK,Sibu,Jalan Hua Kiew,13.0,33.0,127.0,0.0,51.8625,1.6653061224489794,111.41,7,1
2010,7,SARAWAK,Sibu,Jalan Hua Ping,17.0,49.0,127.0,0.0,51.8625,1.6653061224489794,111.41,7,1
2010,7,SARAWAK,Sibu,Jalan Huo Ping,28.0,38.5,283.0,1.0,202.3375,1.5744897959183675,208.06,14,2
2010,7,SARAWAK,Sibu,Jalan Laichee,15.0,35.5,264.0,1.0,150.175,1.6785714285714284,216.07,14,2
2010,7,SARAWAK,Sibu,Jalan Tiong Hua,108.0,48.5,566.0,1.0,311.3875,1.6005102040816326,429.38,28,4
2010,7,SELANGOR,Gombak,Apartment Aman 1 Desa Aman Puri,7.0,51.0,346.0,0.0,25.40000000000001,1.4142857142857144,120.41,7,1
2010,7,SELANGOR,Gombak,Apartment Nuri Bukit Ldaman,5.0,33.0,323.0,0.0,-34.93333333333333,1.5952380952380951,121.82,7,1
2010,7,SELANGOR,Gombak,Kg Bendahara,74.0,45.5,1265.0,3.0,0.5666666666666842,1.4023809523809523,480.28000000000003,28,4
