state,iso_year,week,year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
Kelantan,2012,34,2012,49.949999999999996,1.3642857142857143,131.91,7
Kelantan,2012,35,2012,14.3,1.4142857142857144,145.29999999999998,7
Kelantan,2012,36,2012,32.050000000000004,1.5214285714285716,136.26000000000002,7
Kelantan,2012,37,2012,16.650000000000002,1.4428571428571428,138.15,7
Kelantan,2012,38,2012,48.3,1.4000000000000001,154.3,7
Kelantan,2012,39,2012,25.45,1.2571428571428573,124.20000000000002,7
Kelantan,2012,40,2012,0.15000000000000213,1.2714285714285716,131.22,7
Kelantan,2012,41,2012,5.0500000000000025,1.3785714285714286,153.07000000000002,7
Kelantan,2012,42,2012,111.4,1.1071428571428572,81.96,7
Kelantan,2012,43,2012,6.65,1.3857142857142857,129.85999999999999,7
Kelantan,2012,44,2012,2.2500000000000018,1.1,114.57999999999998,7
Kelantan,2012,45,2012,14.2,0.9571428571428572,117.94,7
Kelantan,2012,46,2012,8.7,1.292857142857143,158.21,7
Kelantan,2012,47,2012,26.4,1.1642857142857141,120.57,7
Kelantan,2012,48,2012,63.89999999999999,1.1285714285714286,101.11999999999999,7
Kelantan,2012,49,2012,-12.249999999999998,1.207142857142857,133.38000000000002,7
Kelantan,2012,50,2012,190.0,1.2642857142857142,93.42,7
Kelantan,2012,51,2012,424.59999999999997,1.2428571428571427,50.269999999999996,7
Kelantan,2012,52,2012,206.5,1.9357142857142855,104.65,7
Kelantan,2013,1,2013,306.2,1.3642857142857143,77.72,7
Kelantan,2013,2,2013,-7.6999999999999975,1.4071428571428573,115.7,7
Kelantan,2013,3,2013,5.650000000000002,1.8285714285714287,111.35999999999999,7
Kelantan,2013,4,2013,25.250000000000007,1.5642857142857143,122.01999999999998,7
Kelantan,2013,5,2013,9.0,2.4,136.88,7
Kelantan,2013,6,2013,1.1,2.1071428571428568,148.18,7
Kelantan,2013,7,2013,101.04999999999998,2.4857142857142853,123.17,7
Kelantan,2013,8,2013,151.7,1.55,118.39999999999999,7
Kelantan,2013,9,2013,239.9,1.6714285714285713,101.84,7
Kelantan,2013,10,2013,11.0,1.9857142857142855,144.32,7
Kelantan,2013,11,2013,30.5,1.5571428571428572,165.89,7
Kelantan,2013,12,2013,3.3,1.592857142857143,156.04000000000002,7
Kelantan,2013,13,2013,0.0,1.6285714285714283,186.32999999999998,7
Kelantan,2013,14,2013,-0.6499999999999986,1.5499999999999996,164.54000000000002,7
Kelantan,2013,15,2013,56.2,1.1428571428571428,79.58999999999999,7
Kelantan,2013,16,2013,27.6,1.4642857142857142,169.22,7
Kelantan,2013,17,2013,1.9000000000000001,1.3785714285714283,135.42,7
Kelantan,2013,18,2013,63.099999999999994,1.457142857142857,164.04,7
Kelantan,2013,19,2013,5.6,1.3571428571428572,150.72,7
Kelantan,2013,20,2013,22.400000000000006,1.407142857142857,155.25,7
Kelantan,2013,21,2013,29.3,0.8642857142857142,99.77,7
Kelantan,2013,22,2013,-6.049999999999997,1.342857142857143,130.32999999999998,7
Kelantan,2013,23,2013,13.850000000000001,1.5142857142857142,165.93,7
Kelantan,2013,24,2013,-4.149999999999999,0.7714285714285715,109.64,7
Kelantan,2013,25,2013,17.6,1.0642857142857143,121.63,7
Kelantan,2013,26,2013,19.950000000000003,1.4642857142857142,164.96,7
Kelantan,2013,27,2013,37.900000000000006,1.2714285714285716,128.69,7
Kelantan,2013,28,2013,-13.0,1.292857142857143,128.93,7
Kelantan,2013,29,2013,-10.049999999999999,1.0428571428571427,122.36,7
Kelantan,2013,30,2013,20.6,1.1714285714285713,128.26,7
Kelantan,2013,31,2013,70.9,1.407142857142857,144.14999999999998,7
Kelantan,2013,32,2013,22.449999999999996,1.364285714285714,128.09,7
Kelantan,2013,33,2013,46.550000000000004,1.3285714285714287,131.44,7
Kelantan,2013,34,2013,-11.299999999999997,1.3714285714285714,156.60999999999999,7
Kelantan,2013,35,2013,-17.899999999999995,1.292857142857143,122.97999999999999,7
Kelantan,2013,36,2013,26.8,1.3285714285714287,106.21000000000001,7
Kelantan,2013,37,2013,51.750000000000014,1.2785714285714285,110.47999999999999,7
Kelantan,2013,38,2013,5.3,1.2571428571428573,103.19999999999999,7
Kelantan,2013,39,2013,14.8,1.2714285714285711,126.00999999999999,7
Kelantan,2013,40,2013,40.65,1.3071428571428572,131.66,7
Kelantan,2013,41,2013,-30.199999999999996,1.4714285714285715,139.67000000000002,7
Kelantan,2013,42,2013,56.150000000000006,1.4214285714285713,124.11000000000001,7
Kelantan,2013,43,2013,35.35,0.7857142857142857,68.55999999999999,7
Kelantan,2013,44,2013,11.650000000000002,1.3142857142857143,146.95,7
Kelantan,2013,45,2013,45.3,1.092857142857143,88.96000000000001,7
Kelantan,2013,46,2013,39.599999999999994,1.3428571428571427,103.76,7
Kelantan,2013,47,2013,178.0,1.2357142857142858,53.56,7
Kelantan,2013,48,2013,101.3,2.0357142857142856,93.85,7
Kelantan,2013,49,2013,193.25,2.3357142857142854,65.03999999999999,7
Kelantan,2013,50,2013,148.74999999999997,1.2428571428571427,86.03999999999999,7
Kelantan,2013,51,2013,26.0,1.8000000000000003,119.47999999999999,7
Kelantan,2013,52,2013,-1.7499999999999973,2.157142857142857,101.35,7
Kelantan,2014,1,2014,21.55,1.885714285714286,104.37,7
Kelantan,2014,2,2014,96.75,2.564285714285714,92.14,7
Kelantan,2014,3,2014,-16.549999999999997,2.307142857142857,126.99000000000001,7
Kelantan,2014,4,2014,0.0,1.807142857142857,133.5,7
Kelantan,2014,5,2014,-14.349999999999998,1.7785714285714282,149.43,7
Kelantan,2014,6,2014,0.0,1.4428571428571428,170.6,7
Kelantan,2014,7,2014,-16.349999999999998,1.9214285714285713,139.42,7
Kelantan,2014,8,2014,-33.3,2.25,158.25,7
Kelantan,2014,9,2014,0.0,1.9214285714285715,146.1,7
Kelantan,2014,10,2014,0.0,1.8,179.86,7
Kelantan,2014,11,2014,51.7,2.557142857142857,162.60999999999999,7
Kelantan,2014,12,2014,21.800000000000004,1.85,104.41,7
Kelantan,2014,13,2014,-13.049999999999999,1.8285714285714285,170.94,7
Kelantan,2014,14,2014,9.4,1.5,128.1,7
Kelantan,2014,15,2014,0.0,1.6642857142857141,157.04,7
Kelantan,2014,16,2014,4.8,1.7785714285714285,179.03000000000003,7
Kelantan,2014,17,2014,-5.549999999999997,1.6785714285714286,177.59,7
Kelantan,2014,18,2014,24.0,1.6642857142857144,170.49,7
Kelantan,2014,19,2014,13.9,1.4714285714285715,160.63000000000002,7
Kelantan,2014,20,2014,41.050000000000004,1.5000000000000002,113.53,7
Kelantan,2014,21,2014,37.2,1.5285714285714285,136.5,7
Kelantan,2014,22,2014,5.700000000000012,1.5357142857142854,148.91,7
Kelantan,2014,23,2014,59.0,1.0642857142857143,140.72,7
Kelantan,2014,24,2014,11.799999999999999,1.0928571428571427,125.15,7
Kelantan,2014,25,2014,-42.74999999999999,1.0642857142857143,118.21000000000001,7
Kelantan,2014,26,2014,21.650000000000006,1.3142857142857143,135.3,7
Kelantan,2014,27,2014,25.700000000000003,1.457142857142857,157.38,7
Kelantan,2014,28,2014,7.0,1.2785714285714285,137.29,7
Kelantan,2014,29,2014,27.099999999999998,1.3142857142857143,128.96,7
Kelantan,2014,30,2014,19.05000000000001,1.0357142857142858,101.75999999999999,7
Kelantan,2014,31,2014,71.95,1.2285714285714284,127.35,7
Kelantan,2014,32,2014,40.95,1.25,121.2,7
Kelantan,2014,33,2014,2.3499999999999996,1.6500000000000001,162.32000000000002,7
Kelantan,2014,34,2014,-35.05,1.385714285714286,119.53,7
Kelantan,2014,35,2014,38.650000000000006,1.2166666666666666,84.67,6
Malacca,2008,1,2008,10.700000000000005,2.8833333333333333,85.19,6
Malacca,2008,2,2008,-28.900000000000002,2.185714285714286,114.29999999999998,7
Malacca,2008,3,2008,-14.499999999999996,2.1,102.16000000000001,7
Malacca,2008,4,2008,22.6,2.9142857142857146,143.37,7
Malacca,2008,5,2008,-12.499999999999995,2.457142857142857,97.97000000000001,7
Malacca,2008,6,2008,0.0,3.185714285714286,134.74,7
Malacca,2008,7,2008,0.0,3.4428571428571426,134.01999999999998,7
Malacca,2008,8,2008,-32.099999999999994,2.857142857142857,136.56,7
Malacca,2008,9,2008,82.6,1.9000000000000001,87.03,7
Malacca,2008,10,2008,-62.99999999999999,2.357142857142857,95.79000000000002,7
Malacca,2008,11,2008,54.6,2.0714285714285716,101.53999999999999,7
Malacca,2008,12,2008,26.100000000000005,1.6857142857142857,104.78,7
Malacca,2008,13,2008,63.0,2.085714285714286,111.96000000000001,7
Malacca,2008,14,2008,53.00000000000001,1.6428571428571426,121.5,7
Malacca,2008,15,2008,-8.899999999999999,1.714285714285714,129.27999999999997,7
Malacca,2008,16,2008,-23.699999999999996,1.5,113.86,7
Malacca,2008,17,2008,102.0,1.5285714285714285,113.72,7
Malacca,2008,18,2008,6.8,1.4428571428571428,126.72999999999999,7
Malacca,2008,19,2008,5.2,1.542857142857143,105.6,7
Malacca,2008,20,2008,21.799999999999997,1.542857142857143,121.8,7
Malacca,2008,21,2008,15.899999999999999,1.5142857142857145,118.67000000000002,7
Malacca,2008,22,2008,65.7,1.542857142857143,115.78,7
Malacca,2008,23,2008,19.1,1.6285714285714283,108.97,7
Malacca,2008,24,2008,7.105427357601002e-15,1.2714285714285716,98.9,7
Malacca,2008,25,2008,36.6,1.614285714285714,106.61000000000001,7
Malacca,2008,26,2008,-2.5,1.4857142857142858,93.51,7
Malacca,2008,27,2008,104.6,1.557142857142857,111.21000000000001,7
Malacca,2008,28,2008,39.6,1.5,94.36,7
Malacca,2008,29,2008,120.0,1.4,90.51,7
Malacca,2008,30,2008,-49.599999999999994,1.5142857142857142,100.98000000000002,7
Malacca,2008,31,2008,48.6,1.5142857142857142,129.6,7
Malacca,2008,32,2008,78.80000000000001,1.4714285714285715,96.84,7
Malacca,2008,33,2008,-28.9,1.5142857142857142,129.22,7
Malacca,2008,34,2008,23.900000000000006,1.657142857142857,95.97,7
Malacca,2008,35,2008,8.000000000000004,1.7142857142857142,105.41,7
Malacca,2008,36,2008,2.3000000000000016,1.8714285714285714,100.04,7
Malacca,2008,37,2008,19.900000000000002,1.9857142857142858,119.65,7
Malacca,2008,38,2008,-33.099999999999994,1.6142857142857143,141.38,7
Malacca,2008,39,2008,8.8,1.8571428571428572,121.11,7
Malacca,2008,40,2008,129.2,2.0285714285714285,113.60000000000002,7
Malacca,2008,41,2008,-66.39999999999999,1.7,131.54,7
Malacca,2008,42,2008,14.700000000000003,1.742857142857143,118.5,7
Malacca,2008,43,2008,11.6,1.9999999999999998,104.31,7
Malacca,2008,44,2008,55.2,1.6999999999999997,109.53999999999999,7
Malacca,2008,45,2008,-48.599999999999994,1.9857142857142858,111.82000000000001,7
Malacca,2008,46,2008,-17.099999999999998,1.7999999999999996,104.11999999999999,7
Malacca,2008,47,2008,-14.199999999999996,2.0428571428571427,102.72,7
Malacca,2008,48,2008,38.900000000000006,1.8285714285714287,90.7,7
Malacca,2008,49,2008,102.50000000000001,2.1428571428571432,92.64999999999999,7
Malacca,2008,50,2008,22.5,2.3428571428571425,91.82,7
Malacca,2008,51,2008,-66.6,3.742857142857143,119.66,7
Malacca,2008,52,2008,-9.7,2.6857142857142864,101.47,7
Malacca,2009,1,2009,-24.899999999999995,2.7714285714285714,93.91,7
Malacca,2009,2,2009,-33.3,3.4285714285714284,105.72,7
Malacca,2009,3,2009,0.0,5.142857142857143,141.46,7
Malacca,2009,4,2009,5.4,4.199999999999999,144.26000000000002,7
Malacca,2009,5,2009,-4.099999999999998,3.428571428571428,116.77,7
Malacca,2009,6,2009,3.8,3.257142857142857,116.06,7
Malacca,2009,7,2009,1.2,2.857142857142857,123.77,7
Malacca,2009,8,2009,34.3,3.0428571428571423,140.99,7
Malacca,2009,9,2009,68.8,1.8428571428571432,96.71000000000001,7
Malacca,2009,10,2009,35.4,2.0,121.28,7
Malacca,2009,11,2009,38.2,2.242857142857143,113.35000000000001,7
Malacca,2009,12,2009,22.0,1.8857142857142857,113.31,7
Malacca,2009,13,2009,-17.5,1.6714285714285713,104.32000000000001,7
Malacca,2009,14,2009,-46.39999999999999,2.2142857142857144,114.82000000000002,7
Malacca,2009,15,2009,7.300000000000004,2.014285714285714,105.25999999999999,7
Malacca,2009,16,2009,13.000000000000007,1.6714285714285713,130.64000000000001,7
Malacca,2009,17,2009,-29.9,2.357142857142857,131.24,7
Malacca,2009,18,2009,-29.9,2.0714285714285716,133.01,7
Malacca,2009,19,2009,-16.499999999999996,2.5714285714285716,148.82,7
Malacca,2009,20,2009,-19.299999999999997,1.8428571428571432,121.7,7
Malacca,2009,21,2009,5.6000000000000005,1.5999999999999999,116.33,7
Malacca,2009,22,2009,11.8,2.1285714285714286,126.35999999999999,7
Malacca,2009,23,2009,51.8,1.3714285714285714,101.69,7
Malacca,2009,24,2009,0.2,1.3142857142857145,113.96000000000001,7
Malacca,2009,25,2009,6.6,1.6714285714285715,89.19000000000001,7
Malacca,2009,26,2009,23.8,1.6285714285714283,125.53,7
Malacca,2009,27,2009,8.500000000000002,1.9714285714285715,100.61000000000001,7
Malacca,2009,28,2009,1.7999999999999998,2.0714285714285716,111.94000000000001,7
Malacca,2009,29,2009,-23.299999999999997,1.8,97.52999999999999,7
Malacca,2009,30,2009,11.8,1.6857142857142857,104.30999999999999,7
Malacca,2009,31,2009,135.1,1.3285714285714285,104.46000000000001,7
Malacca,2009,32,2009,-29.699999999999985,1.442857142857143,111.35999999999999,7
Malacca,2009,33,2009,38.6,1.985714285714286,123.94999999999997,7
Malacca,2009,34,2009,-41.8,1.9571428571428573,124.29,7
Malacca,2009,35,2009,13.900000000000004,1.9571428571428575,107.53999999999999,7
Malacca,2009,36,2009,68.6,1.3285714285714287,100.01999999999998,7
Malacca,2009,37,2009,83.2,1.442857142857143,119.19,7
Malacca,2009,38,2009,95.39999999999999,1.457142857142857,108.02,7
Malacca,2009,39,2009,20.2,1.5571428571428572,124.22,7
Malacca,2009,40,2009,-24.299999999999997,1.6428571428571428,99.91000000000001,7
Malacca,2009,41,2009,13.0,1.6142857142857143,121.38,7
Malacca,2009,42,2009,98.39999999999999,1.657142857142857,123.57,7
Malacca,2009,43,2009,-33.3,1.6857142857142855,134.07,7
Malacca,2009,44,2009,62.2,1.842857142857143,113.03,7
Malacca,2009,45,2009,39.1,2.242857142857143,105.62000000000002,7
Malacca,2009,46,2009,53.6,1.5285714285714285,83.39,7
Malacca,2009,47,2009,25.8,1.7285714285714284,71.52,7
Malacca,2009,48,2009,72.0,1.8285714285714287,89.10000000000001,7
Malacca,2009,49,2009,-3.6999999999999993,2.6714285714285713,89.94,7
Malacca,2009,50,2009,0.0,4.371428571428572,137.49,7
Malacca,2009,51,2009,176.2,1.8714285714285712,81.95999999999998,7
Malacca,2009,52,2009,-25.699999999999996,2.9999999999999996,93.91000000000001,7
Malacca,2009,53,2009,-10.299999999999997,2.7,104.03,7
Malacca,2010,1,2010,8.100000000000005,2.8,114.26,7
Malacca,2010,2,2010,-33.3,3.814285714285714,115.46000000000001,7
Malacca,2010,3,2010,-29.299999999999997,2.9285714285714284,116.02,7
Malacca,2010,4,2010,1.2,4.0,128.26999999999998,7
Malacca,2010,5,2010,90.0,3.385714285714286,145.59,7
Malacca,2010,6,2010,10.6,3.857142857142857,142.16000000000003,7
Malacca,2010,7,2010,-32.3,3.6428571428571432,139.77,7
Malacca,2010,8,2010,-60.8,2.4999999999999996,134.5,7
Malacca,2010,9,2010,0.2,2.4714285714285715,134.05,7
Malacca,2010,10,2010,34.400000000000006,2.5714285714285716,116.05999999999999,7
Malacca,2010,11,2010,48.8,2.9714285714285715,121.57,7
Malacca,2010,12,2010,35.4,2.4428571428571426,134.88,7
Malacca,2010,13,2010,49.4,1.8285714285714287,105.26,7
Malacca,2010,14,2010,1.8,1.9714285714285715,126.83,7
Malacca,2010,15,2010,85.8,2.028571428571428,84.41000000000001,7
Malacca,2010,16,2010,73.0,1.6857142857142855,,7
Malacca,2010,17,2010,9.500000000000004,1.8714285714285712,,7
Malacca,2010,18,2010,15.399999999999999,1.6857142857142862,,7
Malacca,2010,19,2010,7.6,1.5714285714285714,,7
Malacca,2010,20,2010,-5.299999999999997,1.7714285714285716,,7
Malacca,2010,21,2010,45.6,1.5285714285714287,,7
Malacca,2010,22,2010,69.60000000000001,1.442857142857143,,7
Malacca,2010,23,2010,15.4,1.9285714285714286,,7
Malacca,2010,24,2010,21.400000000000002,1.4142857142857144,,7
Malacca,2010,25,2010,166.39999999999998,1.457142857142857,,7
Malacca,2010,26,2010,62.90000000000001,1.5857142857142859,,7
Malacca,2010,27,2010,-65.19999999999999,1.3857142857142857,,7
Malacca,2010,28,2010,14.3,1.4714285714285713,,7
Malacca,2010,29,2010,-23.499999999999996,1.3285714285714287,,7
Malacca,2010,30,2010,14.299999999999999,1.342857142857143,,7
Malacca,2010,31,2010,20.499999999999996,1.5999999999999999,,7
Malacca,2010,32,2010,60.800000000000004,1.842857142857143,,7
Malacca,2010,33,2010,53.199999999999996,1.6857142857142857,,7
Malacca,2010,34,2010,39.0,1.8714285714285712,,7
Malacca,2010,35,2010,48.6,1.7714285714285716,,7
Malacca,2010,36,2010,2.6,1.557142857142857,,7
Malacca,2010,37,2010,-11.099999999999996,1.714285714285714,,7
Malacca,2010,38,2010,30.400000000000002,1.6714285714285713,,7
Malacca,2010,39,2010,46.8,1.8,,7
Malacca,2010,40,2010,-30.499999999999996,1.7857142857142858,,7
Malacca,2010,41,2010,-30.699999999999996,1.6428571428571428,,7
Malacca,2010,42,2010,-20.9,1.7142857142857146,,7
Malacca,2010,43,2010,45.0,1.9857142857142855,,7
Malacca,2010,44,2010,50.599999999999994,2.2,,7
Malacca,2010,45,2010,52.199999999999996,1.9000000000000001,,7
Malacca,2010,46,2010,-7.099999999999994,1.4857142857142858,,7
Malacca,2010,47,2010,23.000000000000007,1.7857142857142858,,7
Malacca,2010,48,2010,146.0,1.6999999999999997,,7
Malacca,2010,49,2010,25.0,1.8714285714285717,,7
Malacca,2010,50,2010,37.199999999999996,1.8571428571428572,,7
Malacca,2010,51,2010,25.2,2.085714285714286,,7
Malacca,2010,52,2010,-29.499999999999996,2.4285714285714284,,7
Malacca,2011,1,2011,-9.899999999999995,2.5285714285714285,,7
Malacca,2011,2,2011,79.10000000000002,2.0,,7
Malacca,2011,3,2011,1.6,2.871428571428571,,7
Malacca,2011,4,2011,96.30000000000001,2.7714285714285714,,7
Malacca,2011,5,2011,-28.699999999999996,3.471428571428571,,7
Malacca,2011,6,2011,3.6,2.6000000000000005,,7
Malacca,2011,7,2011,0.8,2.8285714285714283,,7
Malacca,2011,8,2011,20.2,3.0428571428571423,,7
Malacca,2011,9,2011,1.5999999999999999,2.1714285714285713,,7
Malacca,2011,10,2011,13.2,2.5,,7
Malacca,2011,11,2011,46.599999999999994,2.4285714285714284,,7
Malacca,2011,12,2011,13.600000000000001,1.9285714285714286,,7
Malacca,2011,13,2011,-94.29999999999998,2.142857142857143,,7
Malacca,2011,14,2011,-30.499999999999996,2.4714285714285715,,7
Malacca,2011,15,2011,88.0,2.157142857142857,,7
Malacca,2011,16,2011,38.5,1.8714285714285717,,7
Malacca,2011,17,2011,-19.099999999999994,1.7857142857142858,,7
Malacca,2011,18,2011,23.5,1.8857142857142857,,7
Malacca,2011,19,2011,2.4,1.457142857142857,,7
Malacca,2011,20,2011,71.6,1.614285714285714,,7
Malacca,2011,21,2011,66.0,1.385714285714286,,7
Malacca,2011,22,2011,23.500000000000007,1.5714285714285714,,7
Malacca,2011,23,2011,-65.6,1.4428571428571428,,7
Malacca,2011,24,2011,1.3000000000000025,1.9428571428571426,,7
Malacca,2011,25,2011,-15.599999999999996,1.7714285714285716,,7
Malacca,2011,26,2011,-33.3,1.9428571428571428,,7
Malacca,2011,27,2011,-20.099999999999998,1.6428571428571428,,7
Malacca,2011,28,2011,44.0,1.842857142857143,,7
Malacca,2011,29,2011,-56.599999999999994,2.1428571428571432,,7
Malacca,2011,30,2011,4.4,2.142857142857143,,7
Malacca,2011,31,2011,15.799999999999999,1.9285714285714286,,7
Malacca,2011,32,2011,12.500000000000004,1.8999999999999997,,7
Malacca,2011,33,2011,3.4,2.1714285714285717,,7
Malacca,2011,34,2011,-5.999999999999993,1.6857142857142855,,7
Malacca,2011,35,2011,-54.19999999999999,1.942857142857143,,7
Malacca,2011,36,2011,-20.799999999999997,1.9571428571428573,,7
Malacca,2011,37,2011,9.5,1.757142857142857,,7
Malacca,2011,38,2011,62.2,1.5999999999999999,,7
Malacca,2011,39,2011,30.799999999999997,1.7,,7
Malacca,2011,40,2011,-27.899999999999995,1.5857142857142856,,7
Malacca,2011,41,2011,85.4,1.8428571428571427,,7
Malacca,2011,42,2011,-56.29999999999999,1.6999999999999997,,7
Malacca,2011,43,2011,63.99999999999999,1.7285714285714284,,7
Malacca,2011,44,2011,28.099999999999998,1.457142857142857,,7
Malacca,2011,45,2011,34.8,2.0,,7
Malacca,2011,46,2011,23.700000000000003,1.6428571428571428,,7
Malacca,2011,47,2011,66.0,2.0571428571428574,,7
Malacca,2011,48,2011,44.199999999999996,1.6285714285714286,,7
Malacca,2011,49,2011,-28.699999999999996,2.142857142857143,,7
Malacca,2011,50,2011,45.4,1.9714285714285715,,7
Malacca,2011,51,2011,44.0,1.9714285714285715,,7
Malacca,2011,52,2011,4.4,2.642857142857143,,7
Malacca,2012,1,2012,33.199999999999996,3.142857142857143,,7
Malacca,2012,2,2012,-10.499999999999996,1.9857142857142858,,7
Malacca,2012,3,2012,91.60000000000001,1.7000000000000004,,7
Malacca,2012,4,2012,-20.499999999999996,2.1,,7
Malacca,2012,5,2012,38.8,2.7142857142857144,,7
Malacca,2012,6,2012,1.4,2.7142857142857144,,7
Malacca,2012,7,2012,28.2,2.142857142857143,,7
Malacca,2012,8,2012,76.4,1.7285714285714284,,7
Malacca,2012,9,2012,-17.39999999999999,1.8,,7
Malacca,2012,10,2012,12.4,1.7428571428571427,,7
Malacca,2012,11,2012,-20.099999999999994,1.6857142857142855,,7
Malacca,2012,12,2012,6.8,1.742857142857143,,7
Malacca,2012,13,2012,66.6,1.9142857142857141,,7
Malacca,2012,14,2012,92.0,1.5714285714285714,,7
Malacca,2012,15,2012,-25.9,1.5571428571428574,,7
Malacca,2012,16,2012,10.1,1.6571428571428573,,7
Malacca,2012,17,2012,12.8,1.785714285714286,,7
Malacca,2012,18,2012,1.7000000000000064,1.6285714285714286,,7
Malacca,2012,19,2012,34.4,1.7714285714285718,,7
Malacca,2012,20,2012,-32.699999999999996,1.842857142857143,,7
Malacca,2012,21,2012,117.39999999999999,1.5857142857142859,,7
Malacca,2012,22,2012,15.4,1.6428571428571428,,7
Malacca,2012,23,2012,-16.9,1.957142857142857,,7
Malacca,2012,24,2012,-66.6,1.6142857142857143,,7
Malacca,2012,25,2012,11.4,1.8571428571428572,,7
Malacca,2012,26,2012,-25.499999999999996,1.742857142857143,,7
Malacca,2012,27,2012,56.599999999999994,1.657142857142857,,7
Malacca,2012,28,2012,-23.399999999999995,1.7714285714285716,,7
